Beach,Image,Results,Seal Conf Lvl,Clump Conf Lvl,Overlap,Clump Threshold,Ground Truth,Median Prop Diff
DC,DJI_0209,57.08,30,30,21,5,46,0.24086956521739128
DC,DJI_0209,104.16,30,30,21,6,46,1.2643478260869565
DC,DJI_0209,57.08,32,30,21,5,46,0.24086956521739128
DC,DJI_0209,104.16,32,30,21,6,46,1.2643478260869565
DC,DJI_0209,57.08,34,30,21,5,46,0.24086956521739128
DC,DJI_0209,104.16,34,30,21,6,46,1.2643478260869565
DC,DJI_0209,56.08,36,30,21,5,46,0.21913043478260866
DC,DJI_0209,103.16,36,30,21,6,46,1.2426086956521738
DC,DJI_0209,56.08,38,30,21,5,46,0.21913043478260866
DC,DJI_0209,103.16,38,30,21,6,46,1.2426086956521738
DC,DJI_0209,54.08,40,30,21,5,46,0.17565217391304344
DC,DJI_0209,101.16,40,30,21,6,46,1.1991304347826086
DC,DJI_0209,53.98,30,32,21,5,46,0.17347826086956514
DC,DJI_0209,97.96,30,32,21,6,46,1.1295652173913042
DC,DJI_0209,53.98,32,32,21,5,46,0.17347826086956514
DC,DJI_0209,97.96,32,32,21,6,46,1.1295652173913042
DC,DJI_0209,53.98,34,32,21,5,46,0.17347826086956514
DC,DJI_0209,97.96,34,32,21,6,46,1.1295652173913042
DC,DJI_0209,52.98,36,32,21,5,46,0.15173913043478254
DC,DJI_0209,96.96,36,32,21,6,46,1.1078260869565215
DC,DJI_0209,52.98,38,32,21,5,46,0.15173913043478254
DC,DJI_0209,96.96,38,32,21,6,46,1.1078260869565215
DC,DJI_0209,50.98,40,32,21,5,46,0.10826086956521733
DC,DJI_0209,94.96,40,32,21,6,46,1.0643478260869563
DC,DJI_0209,48.209999999999994,30,34,21,5,46,0.04804347826086943
DC,DJI_0209,85.41999999999999,30,34,21,6,46,0.8569565217391302
DC,DJI_0209,48.209999999999994,32,34,21,5,46,0.04804347826086943
DC,DJI_0209,85.41999999999999,32,34,21,6,46,0.8569565217391302
DC,DJI_0209,48.209999999999994,34,34,21,5,46,0.04804347826086943
DC,DJI_0209,85.41999999999999,34,34,21,6,46,0.8569565217391302
DC,DJI_0209,47.209999999999994,36,34,21,5,46,0.02630434782608682
DC,DJI_0209,84.41999999999999,36,34,21,6,46,0.8352173913043476
DC,DJI_0209,47.209999999999994,38,34,21,5,46,0.02630434782608682
DC,DJI_0209,84.41999999999999,38,34,21,6,46,0.8352173913043476
DC,DJI_0209,45.209999999999994,40,34,21,5,46,0.017173913043478397
DC,DJI_0209,82.41999999999999,40,34,21,6,46,0.7917391304347824
DC,DJI_0209,42.099999999999994,30,36,21,5,46,0.0847826086956523
DC,DJI_0209,70.19999999999999,30,36,21,6,46,0.5260869565217389
DC,DJI_0209,42.099999999999994,32,36,21,5,46,0.0847826086956523
DC,DJI_0209,70.19999999999999,32,36,21,6,46,0.5260869565217389
DC,DJI_0209,42.099999999999994,34,36,21,5,46,0.0847826086956523
DC,DJI_0209,70.19999999999999,34,36,21,6,46,0.5260869565217389
DC,DJI_0209,41.099999999999994,36,36,21,5,46,0.1065217391304349
DC,DJI_0209,69.19999999999999,36,36,21,6,46,0.5043478260869563
DC,DJI_0209,40.099999999999994,38,36,21,5,46,0.1282608695652175
DC,DJI_0209,68.19999999999999,38,36,21,6,46,0.4826086956521737
DC,DJI_0209,38.099999999999994,40,36,21,5,46,0.17173913043478273
DC,DJI_0209,66.19999999999999,40,36,21,6,46,0.43913043478260844
DC,DJI_0209,31.669999999999998,30,38,21,5,46,0.31152173913043485
DC,DJI_0209,31.669999999999998,30,38,21,6,46,0.31152173913043485
DC,DJI_0209,31.669999999999998,32,38,21,5,46,0.31152173913043485
DC,DJI_0209,31.669999999999998,32,38,21,6,46,0.31152173913043485
DC,DJI_0209,31.669999999999998,34,38,21,5,46,0.31152173913043485
DC,DJI_0209,31.669999999999998,34,38,21,6,46,0.31152173913043485
DC,DJI_0209,30.669999999999998,36,38,21,5,46,0.33326086956521744
DC,DJI_0209,30.669999999999998,36,38,21,6,46,0.33326086956521744
DC,DJI_0209,29.669999999999998,38,38,21,5,46,0.35500000000000004
DC,DJI_0209,29.669999999999998,38,38,21,6,46,0.35500000000000004
DC,DJI_0209,27.669999999999998,40,38,21,5,46,0.3984782608695653
DC,DJI_0209,27.669999999999998,40,38,21,6,46,0.3984782608695653
DC,DJI_0209,14.0,30,40,21,5,46,0.6956521739130435
DC,DJI_0209,14.0,30,40,21,6,46,0.6956521739130435
DC,DJI_0209,14.0,32,40,21,5,46,0.6956521739130435
DC,DJI_0209,14.0,32,40,21,6,46,0.6956521739130435
DC,DJI_0209,14.0,34,40,21,5,46,0.6956521739130435
DC,DJI_0209,14.0,34,40,21,6,46,0.6956521739130435
DC,DJI_0209,13.0,36,40,21,5,46,0.717391304347826
DC,DJI_0209,13.0,36,40,21,6,46,0.717391304347826
DC,DJI_0209,12.0,38,40,21,5,46,0.7391304347826086
DC,DJI_0209,12.0,38,40,21,6,46,0.7391304347826086
DC,DJI_0209,10.0,40,40,21,5,46,0.782608695652174
DC,DJI_0209,10.0,40,40,21,6,46,0.782608695652174
DC,DJI_0223,4.0,30,30,20,5,7,0.42857142857142855
DC,DJI_0223,4.0,30,30,20,6,7,0.42857142857142855
DC,DJI_0223,2.0,32,30,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,32,30,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,34,30,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,34,30,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,36,30,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,36,30,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,38,30,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,38,30,20,6,7,0.7142857142857143
DC,DJI_0223,1.0,40,30,20,5,7,0.8571428571428571
DC,DJI_0223,1.0,40,30,20,6,7,0.8571428571428571
DC,DJI_0223,4.0,30,32,20,5,7,0.42857142857142855
DC,DJI_0223,4.0,30,32,20,6,7,0.42857142857142855
DC,DJI_0223,2.0,32,32,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,32,32,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,34,32,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,34,32,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,36,32,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,36,32,20,6,7,0.7142857142857143
DC,DJI_0223,2.0,38,32,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,38,32,20,6,7,0.7142857142857143
DC,DJI_0223,1.0,40,32,20,5,7,0.8571428571428571
DC,DJI_0223,1.0,40,32,20,6,7,0.8571428571428571
DC,DJI_0223,6.0,30,34,20,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,34,20,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,34,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,34,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,34,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,34,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,34,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,34,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,34,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,34,20,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,34,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,34,20,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,36,20,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,36,20,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,36,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,36,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,36,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,36,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,36,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,36,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,36,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,36,20,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,36,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,36,20,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,38,20,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,38,20,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,38,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,38,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,38,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,38,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,38,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,38,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,38,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,38,20,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,38,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,38,20,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,40,20,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,40,20,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,40,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,40,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,40,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,40,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,40,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,40,20,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,40,20,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,40,20,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,40,20,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,40,20,6,7,0.7142857142857143
DC,DJI_0223,4.0,30,30,21,5,7,0.42857142857142855
DC,DJI_0223,4.0,30,30,21,6,7,0.42857142857142855
DC,DJI_0223,2.0,32,30,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,32,30,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,34,30,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,34,30,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,36,30,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,36,30,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,38,30,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,38,30,21,6,7,0.7142857142857143
DC,DJI_0223,1.0,40,30,21,5,7,0.8571428571428571
DC,DJI_0223,1.0,40,30,21,6,7,0.8571428571428571
DC,DJI_0223,4.0,30,32,21,5,7,0.42857142857142855
DC,DJI_0223,4.0,30,32,21,6,7,0.42857142857142855
DC,DJI_0223,2.0,32,32,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,32,32,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,34,32,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,34,32,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,36,32,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,36,32,21,6,7,0.7142857142857143
DC,DJI_0223,2.0,38,32,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,38,32,21,6,7,0.7142857142857143
DC,DJI_0223,1.0,40,32,21,5,7,0.8571428571428571
DC,DJI_0223,1.0,40,32,21,6,7,0.8571428571428571
DC,DJI_0223,6.0,30,34,21,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,34,21,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,34,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,34,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,34,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,34,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,34,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,34,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,34,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,34,21,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,34,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,34,21,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,36,21,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,36,21,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,36,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,36,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,36,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,36,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,36,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,36,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,36,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,36,21,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,36,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,36,21,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,38,21,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,38,21,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,38,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,38,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,38,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,38,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,38,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,38,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,38,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,38,21,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,38,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,38,21,6,7,0.7142857142857143
DC,DJI_0223,6.0,30,40,21,5,7,0.14285714285714285
DC,DJI_0223,6.0,30,40,21,6,7,0.14285714285714285
DC,DJI_0223,3.0,32,40,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,32,40,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,34,40,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,34,40,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,36,40,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,36,40,21,6,7,0.5714285714285714
DC,DJI_0223,3.0,38,40,21,5,7,0.5714285714285714
DC,DJI_0223,3.0,38,40,21,6,7,0.5714285714285714
DC,DJI_0223,2.0,40,40,21,5,7,0.7142857142857143
DC,DJI_0223,2.0,40,40,21,6,7,0.7142857142857143
